source_file,row_no,raw_description,txn_type,txn_date,notified_over_30d,amount_min,amount_max,amount_bracket,owner,asset_type,source_note
ProPublica-Trump,364,MORGAN STANLEY DEP SHS REPST 6.6250% 12/31/49,purchase,2025-05-08,,15001,50000,"$15,001 - $50,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,365,MORGAN STANLEY DEP JR GLBL 5.8750%,purchase,2025-05-08,,50001,100000,"$50,001 - $100,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,366,WISCONSIN ST HEALTH 5% DUE 06/01/37,purchase,2025-12-17,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,367,PROSPER TEX INDT S 5% DUE 06/01/37,purchase,2025-12-17,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,368,MORGAN STANLEY PERP JR GLBL 5.8750%,purchase,2025-05-08,,50001,100000,"$50,001 - $100,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,369,METROPOLITAN TRANSN 5% DUE 11/15/35,purchase,2025-12-31,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,370,SCHWAB CHARLES CORP PERP SUB 4.0000%,purchase,2025-05-08,,50001,100000,"$50,001 - $100,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,371,SCHWAB CHARLES CORP PERP SUB 4.0000%,purchase,2025-05-08,,100001,250000,"$100,001 - $250,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,372,WASHINGTON ST HEALT 5% DUE 09/01/35,purchase,2025-12-29,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,373,JUDSON TEX INDPT SC 5% DUE 02/01/36,purchase,2025-12-29,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,374,SCHWAB CHARLES CORP PERP SUB 4.0000%,purchase,2025-05-08,,15001,50000,"$15,001 - $50,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,375,ILLINOIS ST 5% DUE 05/01/40,purchase,2025-12-29,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,376,***COREWEAVE INC REG S DUE 02/01/2031 09.000% FA 01 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-19,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,377,SEMPRA PERP SUB GLBL - C 4.8750%,purchase,2025-05-08,,100001,250000,"$100,001 - $250,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,378,GENERAL MTRS FINL CO INC DUE 03/01/2026 05.250% MS 01 DISCRETIONARY ORDER Yield 3.356% TO PAR CALL Yield 4.455% TO MATURITY CALLABLE 01/16/26 AT 100.000 TIME OF EXECUTION 11:13:48,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,379,NEWELL RUBBERMAID INC SENIOR UNSECURED NOTES DUE 09/15/2029 06.625% MS 15 DISCRETIONARY ORDER Yield 6.825% TO MATURITY Yield 6.841% TO PAR CALL CALLABLE 06/15/29 AT 100.000,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,380,STATE STR CORP PERP - I BD 6.7000% 12/31/49,purchase,2025-05-08,,250001,500000,"$250,001 - $500,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,381,TRUIST FINL CORP PERP NT 5.1000%,purchase,2025-05-08,,50001,100000,"$50,001 - $100,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,382,NEW YORK CMNTY BANCORP INC SUBORDINATED NOTE DUE 11/06/2028 06.928% MN 06 DISCRETIONARY ORDER CALLABLE 02/16/26 AT 100.000 TIME OF EXECUTION 11:13:57 FINRA LINK FOLLOWS >>> HTTP:/,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,383,TRUIST FINL CORP PERP NT 5.1000%,purchase,2025-05-08,,250001,500000,"$250,001 - $500,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,384,WHIRLPOOL CORP DEB SENIOR NOTES DUE 02/26/2029 04.750% FA 26 DISCRETIONARY ORDER Yield 5.172% TO MATURITY Yield 5.207% TO PAR CALL CALLABLE 11/26/28 AT 100.000,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,385,***NETFLIX INC REG S DUE 11/15/2029 05.375% JD 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,386,US BANCORP ALT TIER I PERP 5.3000% 12/31/49,purchase,2025-05-08,,100001,250000,"$100,001 - $250,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,387,US BANCORP ALT TIER I PERP 5.3000% 12/31/49,purchase,2025-05-08,,15001,50000,"$15,001 - $50,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,388,***SIRIUS XM RADIO INC SENIOR NOTES REG S DUE 07/01/2029 05.500% JJ 01 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,389,***CARNIVALCORP REG S DUE 08/15/2029 07.000% FA 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,390,WELLS FARGO & CO NEW - WFCPI,purchase,2025-05-08,,50001,100000,"$50,001 - $100,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,391,OLIN CORP DUE 08/01/2029 05.625% FA 01 DISCRETIONARY ORDER YIELD 5.219% TO PAR CALL YIELD 20.675% TO CALL YIELD 5.433% TO MATURITY CALLABLE 08/01/27 AT 100.000,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,392,WELLS FARGO & CO PERP A BB N 3.9000% 12/31/49,purchase,2025-05-08,,100001,250000,"$100,001 - $250,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,393,WELLS FARGO & CO PERP A BB N 3.9000% 12/31/49,purchase,2025-05-08,,1001,15000,"$1,001 - $15,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,394,DISCOVERY COMMUNICATIONS LLC SENIOR UNsecured DUE 05/15/2030 03.625% MN 15 DISCRETIONARY ORDER YIELD 6.385% TO MATURITY YIELD 6.540% TO PAR CALL CALLABLE 02/15/30 AT 100.000,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,395,FIRST HORIZON BK MEMPHIS TENN DUE 05/01/2030 05.750% MN 01 DISCRETIONARY ORDER YIELD 4.803% TO PAR CALL YIELD 4.849% TO MATURITY CALLABLE 02/01/30 AT 100.000 TIME OF EXECUTION 11:13:,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,396,THE BOEING COMPANY SENIOR UNsecured NOTE DUE 05/01/2027 05.040% MN 01 DISCRETIONARY ORDER YIELD 4.153% TO PAR CALL YIELD 4.253% TO MATURITY CALLABLE 03/01/27 AT 100.000,purchase,2025-12-16,,100001,250000,"$100,001 - $250,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,397,BLOCK FINL LLC SENIOR UNsecured NOTE DUE 08/15/2030 03.875% FA 15 DISCRETIONARY ORDER YIELD 4.741% TO MATURITY YIELD 4.787% TO PAR CALL Callable 05/15/30 AT 100.000,purchase,2025-12-16,,100001,250000,"$100,001 - $250,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,398,AT&T INC 5 DEP RP PFD A - TpA,purchase,2025-05-07,,50001,100000,"$50,001 - $100,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,399,OCCIDENTAL PETE SR DEBS-REG SENIOR NOTES DUE 09/01/2030 06.625% MS 01 DISCRETIONARY ORDER YIELD 4.650% TO PAR CALL YIELD 4.832% TO MATURITY CALLABLE 03/01/30 AT 100.000,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,400,***COREWEAVE INC REG S DUE 06/01/2030 09.250% JD 01 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,401,***VICTORIAS SECRET CO REG S DUE 07/15/2029 04.625% JJ 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,402,BANK AMERICA CORP PERP GLBL 6.6250% 12/31/49,purchase,2025-05-07,,250001,500000,"$250,001 - $500,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,403,***COTY INC SENIOR SECURED NOTES REG S DUE 01/15/2029 04.750% JJ 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,404,CAPITAL ONE FINL CORP PERP S 3.9500%,purchase,2025-05-07,,100001,250000,"$100,001 - $250,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,405,***MACYS RETAIL HOLDINGS LLC REG S DUE 03/15/2030 05.875% MS 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-16,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,406,MORGAN STANLEY DEP SHS REPST 6.6250% 12/31/49,purchase,2025-05-07,,1001,15000,"$1,001 - $15,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,407,PNC FINL SVCS GROUP INC TIER 6.2000%,purchase,2025-05-07,,250001,500000,"$250,001 - $500,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,408,GENERAL MTRS FINL CO INC DUE 03/01/2026 05.250% MS 01 DISCRETIONARY ORDER YIELD 3.341% TO PAR CALL YIELD 4.517% TO MATURITY CALLABLE 01/12/26 AT 100.000 TIME OF EXECUTION 12:03:57,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,409,NEWELL RUBBERMAID INC SENIOR UNsecured NOTES DUE 09/15/2029 06.625% MS 15 DISCRETIONARY ORDER YIELD 6.852% TO MATURITY YIELD 6.870% TO PAR CALL CALLABLE 06/15/29 AT 100.000,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,410,WELLS FARGO & CO PERP NT 6.8500% 12/31/49,purchase,2025-05-07,,250001,500000,"$250,001 - $500,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,411,***UNITED RENTALS NORTH AMER INC SENIOR SECURED NOTES REG S DUE 12/15/2029 06.000% JD 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,412,WHIRLPOLL CORP DEB SENIOR NOTES DUE 02/26/2029 04.750% FA 26 DISCRETIONARY ORDER YIELD 5.071% TO MATURITY YIELD 5.098% TO PAR CALL Callable 11/26/28 AT 100.000,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,413,***NETFLIX INC REG S DUE 11/15/2029 05.375% JD 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,414,***SIRIUS XM RADIO INC SENIOR NOTES REG S DUE 07/01/2029 05.500% JJ 01 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,415,***CARNIVAL CORP REG S DUE 08/15/2029 07.000% FA 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,416,OLIN CORP DUE 08/01/2029 05.625% FA 01 DISCRETIONARY ORDER YIELD 5.232% TO PAR CALL YIELD 22.058% TO CALL YIELD 5.439% TO MATURITY CALLABLE 08/01/27 AT 100.000,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,417,DISCOVERY COMMUNICATIONS LLC SENIOR UNsecured DUE 05/15/2030 03.625% MN 15 DISCRETIONARY ORDER YIELD 6.382% TO MATURITY YIELD 6.537% TO PAR CALL CALLABLE 02/15/30 AT 100.000,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,418,FIRST HORIZON BK MEMPHIS TENN DUE 05/01/2030 05.750% MN 01 DISCRETIONARY ORDER YIELD 4.854% TO PAR CALL YIELD 4.897% TO MATURITY CALLABLE 02/01/30 AT 100.000 TIME OF EXECUTION 12:04:,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,419,THE BOEING COMPANY SENIOR UNsecured NOTE DUE 05/01/2027 05.040% MN 01 DISCRETIONARY ORDER YIELD 4.212% TO PAR CALL YIELD 4.304% TO MATURITY CALLABLE 03/01/27 AT 100.000,purchase,2025-12-12,,100001,250000,"$100,001 - $250,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,420,BLOCK FINL LLC SENIOR UNsecured NOTE DUE 08/15/2030 03.875% FA 15 DISCRETIONARY ORDER YIELD 4.741% TO MATURITY YIELD 4.787% TO PAR CALL Callable 05/15/30 AT 100.000,purchase,2025-12-12,,100001,250000,"$100,001 - $250,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,421,OCCIDENTAL PETE SR DEBS-REG SENIOR NOTES DUE 09/01/2030 06.625% MS 01 DISCRETIONARY ORDER YIELD 4.669% TO PAR CALL YIELD 4.849% TO MATURITY CALLABLE 03/01/30 AT 100.000,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,option,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,422,***COREWEAVE INC REG S DUE 06/01/2030 09.250% JD 01 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,423,AIR LEASE CORP PERP GLBL D N 6.0000% 12/31/49,purchase,2025-05-07,,100001,250000,"$100,001 - $250,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,424,***VICTORIAS SECRET CO REG S DUE 07/15/2029 04.625% JJ 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,425,***COTY INC SENIOR SECURED NOTES REG S DUE 01/15/2029 04.750% JJ 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,426,BANK OF AMERICA CORPORATION - BACpl,purchase,2025-05-07,,15001,50000,"$15,001 - $50,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,427,***MACYS RETAIL HOLDINGS LLC REG S DUE 03/15/2030 05.875% MS 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-12-12,,250001,500000,"$250,001 - $500,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,428,BK OF AMERICA CORP PERP TT N 6.1250% 12/31/49,purchase,2025-05-07,,250001,500000,"$250,001 - $500,000",self,stock,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,429,***MACYS RETAIL HOLDINGS LLC REG S DUE 03/15/2030 05.875% MS 15 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,purchase,2025-11-19,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
ProPublica-Trump,430,***COREWEAVE INC REG S DUE 06/01/2030 09.250% JD 01 DISCRETIONARY ORDER IF THIS CONFIRMATION IS IN CONNECTION WITH A SALE PURSUANT TO REG. S,sale,2025-12-19,,1000001,5000000,"$1,000,001 - $5,000,000",self,bond,ProPublica hand-transcribed; https://projects.propublica.org/trump-team-financial-disclosures/appointees/trump-donald-j/
