txn_id,official,ticker,date,type,abn_5,timed_5,abn_30,timed_30,abn_90,timed_90
3865,"Trump, Donald J.",MS,2025-11-18,sale,0.012403424239507244,-0.012403424239507244,0.05731959728945202,-0.05731959728945202,0.041629197086543,-0.041629197086543
3866,"Trump, Donald J.",MCO,2025-11-18,sale,0.012405414594839792,-0.012405414594839792,0.035825346784698064,-0.035825346784698064,-0.1356043333070921,0.1356043333070921
3867,"Trump, Donald J.",MET,2025-11-18,sale,-0.017724577476299297,0.017724577476299297,0.059288201413933095,-0.059288201413933095,0.012508642280578464,-0.012508642280578464
3869,"Trump, Donald J.",MSCI,2025-11-18,sale,-0.011696876968751102,0.011696876968751102,-0.014827101802338705,0.014827101802338705,-0.09761661343860761,0.09761661343860761
3871,"Trump, Donald J.",MPC,2025-11-18,sale,-0.06598497073709408,0.06598497073709408,-0.17839757015922808,0.17839757015922808,-0.027835163424636544,0.027835163424636544
3874,"Trump, Donald J.",NVDA,2025-11-18,sale,-0.04215276130130585,0.04215276130130585,-0.06458710107400578,0.06458710107400578,-0.017590627161613526,0.017590627161613526
3879,"Trump, Donald J.",TROW,2025-11-18,sale,0.014809866461033216,-0.014809866461033216,0.048068875349505547,-0.048068875349505547,-0.06340771212295293,0.06340771212295293
3883,"Trump, Donald J.",PSX,2025-11-18,sale,-0.0535563066624869,0.0535563066624869,-0.091877360342554,0.091877360342554,0.10513942105725027,-0.10513942105725027
3884,"Trump, Donald J.",PANW,2025-11-18,sale,-0.09591721130610364,0.09591721130610364,-0.10005406150514107,0.10005406150514107,-0.2241197658844365,0.2241197658844365
3885,"Trump, Donald J.",PYPL,2025-11-18,sale,-0.01173530717263871,0.01173530717263871,-0.04332430590119718,0.04332430590119718,-0.36367541593703046,0.36367541593703046
3886,"Trump, Donald J.",ODFL,2025-11-18,sale,0.005454364303965953,-0.005454364303965953,0.19103111859717758,-0.19103111859717758,0.4449470083867846,-0.4449470083867846
3887,"Trump, Donald J.",OMC,2025-11-18,sale,-0.03201629490648983,0.03201629490648983,0.08558588728951189,-0.08558588728951189,-0.10401193921241336,0.10401193921241336
3888,"Trump, Donald J.",QCOM,2025-11-18,sale,-0.03329641138664241,0.03329641138664241,0.035875401982054855,-0.035875401982054855,-0.1690272923721664,0.1690272923721664
3889,"Trump, Donald J.",ROST,2025-11-18,sale,0.08118136566141287,-0.08118136566141287,0.11954709965483667,-0.11954709965483667,0.20485866135551611,-0.20485866135551611
3891,"Trump, Donald J.",SRE,2025-11-18,sale,-0.013135779380569534,0.013135779380569534,-0.0653713930889277,0.0653713930889277,-0.015522673192497782,0.015522673192497782
3892,"Trump, Donald J.",CRM,2025-11-18,sale,-0.019978434721247496,0.019978434721247496,0.08123487834044973,-0.08123487834044973,-0.24702814511637605,0.24702814511637605
3893,"Trump, Donald J.",XYZ,2025-11-18,sale,0.08232816946365151,-0.08232816946365151,0.09227597230579643,-0.09227597230579643,-0.15604666986425741,0.15604666986425741
3895,"Trump, Donald J.",SHW,2025-11-18,sale,0.03548328696967906,-0.03548328696967906,-0.02010550884023332,0.02010550884023332,0.09866097672827312,-0.09866097672827312
3897,"Trump, Donald J.",TTWO,2025-11-18,sale,-0.01113170542208719,0.01113170542208719,0.0067896771631925645,-0.0067896771631925645,-0.22668640869571988,0.22668640869571988
3900,"Trump, Donald J.",TEL,2025-11-18,sale,-0.062713092549192,0.062713092549192,-0.048886457272778405,0.048886457272778405,-0.01872216988751818,0.01872216988751818
3901,"Trump, Donald J.",UNH,2025-11-18,sale,0.01786639182916283,-0.01786639182916283,0.02863720677094439,-0.02863720677094439,-0.1094522516534776,0.1094522516534776
